mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spec_mean_1,spec_mean_2,spec_mean_3,spec_mean_4,spec_mean_5,spec_mean_6,spec_mean_7,spec_mean_8,spec_mean_9,spec_mean_10,rolloff,bandwidth,flatness,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,energy,label
-288.8451,35.124493,-37.757675,-25.16179,-8.690419,5.391063,-0.305971,12.532575,-4.522247,7.749354,-9.299098,1.0786575,0.98519707,-37.164997,-29.753077,-25.90597,-25.339548,-22.821533,-21.153118,-19.720697,-18.298971,-17.376957,-17.101427,7002.8243215460525,2747.8813808446666,0.10263548,0.7121466,0.6319323,0.62083614,0.44462803,0.4183457,76.90814,5
-317.39304,49.89734,-44.753315,-23.535206,-6.876062,8.81,0.24688756,12.05761,-1.5570618,4.2725987,-6.121003,0.753036,0.013692301,-39.271114,-30.9764,-27.319645,-26.452354,-23.474854,-20.19248,-17.610445,-16.59946,-17.157272,-16.107681,6042.556794819079,2571.674294274859,0.07236334,0.7033476,0.72093964,0.5348923,0.4152297,0.4463166,107.257195,5
-259.23404,37.501003,-45.77437,-27.750446,-14.510305,5.9724364,-2.8236234,12.810274,-4.4510107,3.8094463,-9.69386,-1.977536,-0.55485344,-35.528423,-28.472795,-25.71747,-24.942545,-23.365026,-20.102612,-18.901724,-16.78139,-16.20113,-17.128872,6792.025596217105,2705.723581218979,0.10349832,0.80178535,0.65798175,0.52123547,0.4271691,0.38796735,84.38311,5
-348.88376,55.66748,-32.3356,-25.358458,-7.409979,16.46728,8.374424,11.035769,-7.138513,-0.8092867,-7.1010895,1.4072976,-3.2165296,-38.601406,-33.02863,-28.98973,-26.018938,-23.91771,-20.63445,-18.993828,-16.648201,-16.62758,-18.674145,5676.265676398027,2552.1481551579814,0.05251245,0.79911417,0.6544754,0.5628345,0.49177375,0.5143544,120.89509,5
-298.28055,41.543774,-44.67272,-34.11661,-12.741301,15.573909,5.635343,14.379954,-5.7502832,-0.8788433,-7.9434075,2.189921,-2.9699404,-37.15508,-31.915638,-29.088684,-28.969757,-24.992525,-19.066856,-17.923141,-18.013367,-17.02921,-18.839712,6210.8557771381575,2615.759778942955,0.06273112,0.83390063,0.7962066,0.58645254,0.5359603,0.46754673,120.01921,5
-336.2803,58.80877,-29.163649,-23.580921,-8.305779,15.443962,9.069413,13.115933,-4.2661586,2.5447125,-5.0987597,-0.4412953,1.0792413,-39.0038,-35.269283,-29.701681,-26.769148,-22.272081,-18.841373,-14.642012,-11.330105,-12.734345,-14.777552,5472.833573190789,2487.4685520416374,0.04524325,0.7760066,0.65152156,0.52015996,0.45142958,0.41637036,132.19344,5
-251.22882,41.4219,-47.1978,-33.866375,-15.384276,20.447897,8.865986,17.04293,-5.821905,-1.2723829,-10.462589,3.2321444,-2.6682062,-35.09992,-31.164152,-27.476797,-26.399864,-23.21297,-19.094347,-15.272101,-12.015351,-10.835338,-13.2423725,6413.2678865131575,2629.6240954405703,0.06122004,0.8192157,0.72207963,0.54326224,0.44312334,0.4465289,153.4226,5
-261.5417,39.58825,-39.633102,-31.225697,-12.7722025,18.725355,7.6922073,18.279562,-1.7089092,0.49510232,-8.689331,2.3711748,-4.1808476,-37.089405,-32.412514,-29.342125,-26.814396,-22.66817,-21.183243,-16.278677,-12.220637,-8.676551,-8.287536,6136.622892680921,2589.153890534936,0.067132585,0.8076273,0.56724364,0.41982803,0.39065886,0.41765362,198.80672,5
-247.38664,47.39889,-46.439983,-32.786224,-11.640224,13.065395,7.7188873,17.218298,-9.351765,-3.4076924,-9.891841,1.9420662,0.039048437,-35.050365,-29.876444,-26.500963,-25.249111,-19.575352,-13.184632,-12.15602,-10.240403,-9.174646,-14.106173,5780.078381990132,2496.991286661239,0.049713697,0.78146917,0.7937802,0.5751089,0.43515313,0.3647244,309.42255,5
-257.6864,43.18988,-48.052376,-36.040695,-14.110247,16.380417,10.249449,17.567083,-5.546084,-0.5260429,-8.2900715,5.0346065,-1.0443605,-35.97541,-30.243414,-26.402937,-25.152943,-22.05394,-19.418806,-11.902465,-8.354504,-9.158344,-14.123011,6332.121710526316,2617.1453924570237,0.062148575,0.83075523,0.8125033,0.5707569,0.48957834,0.40452272,198.76016,5
-281.37802,44.667492,-38.83461,-37.03547,-21.971056,17.293005,10.125161,15.712659,-2.4635086,1.9652191,-7.687763,-1.1090571,-2.525456,-34.98938,-29.085096,-26.231144,-25.680458,-24.6532,-19.311995,-12.497853,-10.298221,-15.092377,-15.792911,5970.590563322368,2579.863645176871,0.055184897,0.8672835,0.7353372,0.52324724,0.38271323,0.34687883,139.7595,5
-315.9854,51.523174,-31.676779,-29.386076,-12.548378,13.718214,7.113684,16.763332,-2.657878,-0.23025532,-6.708043,2.2156634,-2.3850996,-37.95685,-32.678467,-28.488686,-26.081884,-22.832935,-19.934292,-12.650409,-9.505017,-12.167669,-17.176296,5708.6788137335525,2560.3361438185652,0.049678802,0.76961726,0.63607895,0.532877,0.4923289,0.47020352,152.11032,5
-251.1396,32.73875,-48.853027,-42.576183,-25.356617,14.389246,7.5370665,22.323257,-4.3942237,1.1997784,-9.295396,1.1083424,-3.371965,-37.735115,-32.603527,-29.247387,-26.594614,-20.97827,-18.586191,-17.427355,-16.112167,-14.821595,-16.077284,6619.873303865132,2694.8098130078424,0.068781324,0.82821774,0.6830276,0.44225705,0.34910306,0.36519203,119.24829,5
-268.07462,40.910824,-44.905106,-39.27863,-20.412935,13.27638,9.767732,23.185131,-2.890163,-0.45688465,-11.360264,-0.42446822,-2.9994767,-36.44038,-30.109478,-26.179302,-24.253384,-20.059912,-20.109299,-19.023613,-16.68503,-16.817492,-12.841233,6284.748663651316,2654.1423157796557,0.047398772,0.88811076,0.6510537,0.34703273,0.2866242,0.2675674,156.18423,5
-248.38951,34.342426,-51.61004,-46.807392,-26.481588,15.561438,9.833095,25.291021,-6.0087037,-0.99016,-14.806999,-0.09395489,-4.5106854,-35.77315,-30.387623,-28.408907,-25.65128,-22.664793,-20.840914,-20.75398,-18.678072,-18.17312,-17.416302,6785.565635279605,2715.708532020281,0.055209473,0.7897036,0.57254416,0.3423196,0.26803795,0.27559745,189.32239,5
-259.28857,31.237371,-52.97957,-43.30588,-22.366657,13.288303,3.4686835,17.505373,-4.9965725,-0.11191137,-9.992041,1.6841116,-2.1980338,-35.96116,-29.795864,-27.195086,-25.46969,-24.57424,-21.909868,-20.592354,-19.309532,-20.62609,-21.64238,6551.647049753289,2656.822491481776,0.06987279,0.8516109,0.6888566,0.47017217,0.4177095,0.43539533,160.07533,5
-265.83905,39.57299,-53.068024,-44.34548,-22.564667,14.412124,7.506137,20.398617,-4.375475,-1.0203685,-11.739806,1.3447235,-4.4442744,-34.315617,-30.290401,-28.730728,-27.631948,-25.07192,-21.275518,-19.82052,-18.135998,-16.614462,-17.542707,6464.607576069079,2647.1603393673126,0.053362165,0.8190404,0.74814564,0.46790096,0.3605266,0.3549465,120.66682,5
-281.24344,37.584602,-42.53954,-39.04981,-19.710484,15.7583885,4.0630336,15.7264805,-4.4247828,-1.3238589,-8.875939,0.5561859,-3.328392,-36.49032,-30.983353,-27.459978,-26.085285,-23.939604,-21.947723,-18.386677,-16.615978,-18.899927,-18.056896,6302.881887335527,2651.8741481655734,0.06363274,0.8086257,0.75461006,0.53143203,0.42770663,0.41749737,157.969,5
-282.0106,42.124825,-57.940002,-35.14951,-19.475233,17.91998,10.384247,18.792793,-7.2135754,-1.4784014,-9.518928,2.2388248,-0.30173436,-38.217815,-30.580648,-27.12836,-25.818943,-22.327883,-20.828642,-19.967289,-19.520002,-19.56777,-15.14685,6159.516087582237,2541.8664845485187,0.05747152,0.8860562,0.7154994,0.5649794,0.4493363,0.35618615,96.539444,5
-335.10843,62.983883,-36.05578,-22.951866,-3.5336754,11.288678,3.9038372,10.854062,-3.3506598,1.587094,-6.580051,1.3554453,-2.8547268,-36.570255,-30.778765,-28.756819,-24.890406,-23.002338,-20.051373,-18.863638,-17.621634,-15.860525,-15.453899,5421.8338815789475,2463.2038450525934,0.046947982,0.6775573,0.7076195,0.6399949,0.51632535,0.44078505,164.03607,5
-269.32117,36.785957,-51.391037,-33.037647,-13.624992,16.698675,9.647887,20.527237,-5.112308,-0.26150984,-8.69308,0.4011085,-2.5616632,-38.60136,-32.288273,-28.725748,-26.31335,-22.276255,-19.448381,-15.545169,-12.026686,-14.230085,-16.977633,6559.013671875,2661.4248124390188,0.06985727,0.85139,0.75101054,0.50412685,0.4605839,0.45647168,102.916466,5
-298.29785,50.00883,-44.42099,-27.338675,-8.499605,8.981625,2.8444335,13.75478,-4.2022424,2.2128072,-8.8709135,-0.14547527,-1.2994248,-38.17499,-32.072792,-28.449717,-27.633915,-23.09321,-19.484558,-18.075792,-17.738688,-16.862114,-17.345846,5932.850791529605,2532.1382495313005,0.06618939,0.8304098,0.7460122,0.53511745,0.36779457,0.3553846,144.63272,5
-327.8119,56.63247,-43.23611,-23.428968,-7.4601083,10.497073,2.3565478,10.442821,-3.9489489,4.4116964,-5.4706235,1.9903964,-0.6665055,-37.974983,-30.577225,-27.793236,-25.756739,-24.231184,-21.002817,-15.977566,-15.130346,-18.79783,-18.361408,5773.505088404605,2527.1260610282466,0.06588645,0.81224203,0.71016955,0.5364462,0.44633734,0.47848797,98.70102,5
-306.67105,50.88581,-42.422203,-25.543236,-12.7037945,9.5103035,0.82362336,13.732602,-3.5801375,3.1356528,-6.658849,2.683106,1.1869515,-37.151093,-29.99479,-26.76545,-24.945082,-19.96162,-17.908422,-19.420376,-17.506954,-17.658173,-15.49175,6067.036646792763,2569.021926512192,0.07822916,0.7806038,0.66570574,0.49238554,0.43711668,0.48816937,99.38428,5
-299.87503,51.42285,-43.698315,-27.194807,-10.315153,9.917956,2.338746,14.732075,-1.8271756,4.11547,-4.9842615,1.2933018,1.0015908,-38.419758,-29.612741,-23.901487,-22.746943,-18.89081,-15.806122,-16.198664,-16.003723,-15.798532,-17.47244,5833.231393914473,2522.1916354220803,0.068445876,0.7129233,0.6682361,0.5189886,0.4748875,0.44864088,123.26715,5
-306.3092,59.36046,-39.307083,-20.426153,-7.5179863,12.147528,4.322181,13.432625,-3.2819026,5.129841,-6.3240094,0.7709312,-0.8189297,-36.803284,-30.64869,-25.414652,-24.46287,-21.19802,-16.373308,-15.2527895,-15.085275,-16.562744,-10.70289,5715.818770559211,2448.6922368436854,0.064858615,0.7101297,0.63139755,0.5446881,0.45028517,0.41615793,96.08353,5
-310.25458,57.24015,-40.735096,-21.412674,-12.017531,6.611115,0.9658203,14.561072,-2.6275635,4.7685905,-6.894091,0.84581804,-0.45757836,-36.121128,-29.698803,-25.854567,-25.667215,-24.327162,-17.513426,-16.091383,-14.533027,-15.84737,-14.889196,5976.823858963816,2551.695137810804,0.08208556,0.83898586,0.762868,0.5935165,0.47355002,0.4325877,75.193184,5
-178.17976,15.67242,-61.02203,5.9065742,-38.377354,13.373329,-19.741737,16.689953,-8.717812,20.868671,-34.454178,8.041795,-6.5324416,-16.349108,-20.504503,-37.689423,-34.10133,-31.268978,-23.860596,-18.719837,-14.304474,-13.488085,-14.84293,6859.458521792763,2349.9251575921126,0.08041634,0.6311889,0.39327872,0.30724826,0.2228946,0.18836245,103.36513,6
-294.8507,16.09335,-45.646484,8.8353,-31.376743,11.985851,-12.138184,17.117222,-6.4617677,15.437515,-27.207142,7.5550165,-5.7200403,-23.338247,-25.918129,-38.715637,-36.588673,-33.612732,-26.160887,-20.530392,-20.18593,-21.444218,-20.815332,5561.7997018914475,1916.8648080975815,0.24200574,0.6149369,0.41567037,0.3136007,0.2150158,0.17613973,90.62659,6
-257.8431,15.081144,-52.985558,5.821064,-35.5468,13.038286,-15.910678,16.848066,-7.964669,15.620841,-30.92189,10.276831,-5.641296,-21.019232,-24.74466,-39.90529,-36.436954,-33.02065,-26.651728,-22.80684,-20.40916,-19.597052,-20.218788,6131.749588815789,2105.53080936498,0.17774795,0.7910654,0.5433305,0.38401356,0.29199636,0.21506394,75.523895,6
-213.90839,17.662926,-54.443787,7.464392,-36.26522,10.126881,-18.486464,17.086298,-7.869424,18.346756,-32.962738,8.495197,-5.2118025,-17.66624,-21.698694,-38.039467,-35.696564,-31.150864,-24.13834,-20.322634,-18.82692,-18.375559,-18.18451,6603.893400493421,2291.964411837975,0.10959951,0.6575985,0.41956884,0.300132,0.22140114,0.1778329,104.36534,6
-268.12903,17.837856,-49.11722,5.362954,-34.95202,8.151971,-17.864355,16.938139,-6.1148915,16.598974,-31.993282,8.551611,-6.591026,-20.655191,-24.64357,-40.914898,-37.489002,-34.378517,-27.970171,-23.952303,-19.987759,-20.027084,-21.664373,6163.822728207237,2134.6891489890127,0.17207538,0.6828565,0.35857752,0.24618253,0.1887333,0.15335509,69.25794,6
-226.5373,16.603773,-51.08758,9.1313925,-35.761288,9.061624,-16.840193,17.776705,-7.845786,18.377365,-33.894703,8.488569,-5.8531075,-18.24085,-22.240217,-39.96031,-36.78594,-32.202114,-24.711365,-18.928997,-16.202377,-16.84934,-16.321692,6664.5263671875,2302.6954118965036,0.10894243,0.68567526,0.3717121,0.25932407,0.21010475,0.19253327,86.49818,6
-206.14735,19.551878,-52.311314,12.500574,-34.425667,13.379061,-19.460167,18.94203,-5.978661,20.061495,-34.701073,8.925726,-6.4443593,-16.40722,-20.170368,-36.845036,-34.244877,-28.920948,-20.632208,-13.934581,-10.519456,-13.949837,-15.119052,6803.585526315789,2361.4653466099526,0.07711085,0.70692486,0.42598182,0.29433247,0.23777413,0.20743318,85.8905,6
-213.24312,23.961258,-52.381466,12.245344,-36.56543,13.3202505,-16.553295,15.428947,-10.607405,17.385042,-33.3766,8.185553,-6.4459047,-17.66027,-20.536272,-37.10833,-35.162754,-31.063915,-23.2767,-17.663319,-14.222382,-14.460313,-15.569719,6636.7598684210525,2317.606828180896,0.07239812,0.77335954,0.5192244,0.38607126,0.25928804,0.19445448,106.07882,6
-278.8938,23.205572,-47.016335,8.708828,-33.30393,10.748523,-16.656729,19.685747,-8.15818,15.871388,-31.455206,7.400604,-5.2170777,-21.232553,-24.922369,-40.628735,-37.535618,-33.8772,-26.19109,-22.589748,-18.487753,-18.696115,-19.22699,6073.723273026316,2129.898034767185,0.16852695,0.57112724,0.35556358,0.26870033,0.21680523,0.16605623,79.58674,6
-274.70453,19.633007,-46.091324,9.937896,-33.144352,11.463423,-14.595547,18.038364,-8.865864,15.923428,-30.845291,5.937319,-6.2326293,-21.138973,-24.70565,-40.85855,-37.705162,-33.664043,-26.452965,-22.518703,-18.83081,-18.991549,-18.357655,6096.2764699835525,2136.723364230836,0.17622237,0.734666,0.42839828,0.30345222,0.21638194,0.17979379,78.37171,6
-224.05672,20.85,-55.28628,7.189146,-37.65786,12.80044,-17.394217,18.323004,-9.705747,17.108395,-33.018246,7.045976,-6.022217,-19.001394,-22.861645,-39.48219,-35.77179,-32.533287,-26.773195,-19.260326,-16.01472,-16.362635,-18.337084,6464.380910773027,2279.366024422356,0.10089732,0.82486254,0.5222,0.35253665,0.2714171,0.2106689,99.30642,6
-204.80493,23.019703,-55.329975,6.2058573,-41.16192,8.660985,-18.904642,18.533949,-9.034169,18.44641,-35.551785,7.7765317,-6.327511,-17.073473,-21.240547,-39.779987,-38.38254,-33.485016,-27.22611,-20.888666,-16.195623,-16.722534,-17.685268,6714.619397615132,2359.7802071680976,0.0687149,0.80900085,0.4590871,0.26874453,0.21973425,0.17206937,106.516716,6
-211.49094,22.905424,-54.16054,10.727428,-38.252205,12.086581,-18.687937,20.444231,-8.593443,18.335087,-34.14581,7.07131,-6.1102242,-16.943233,-20.648401,-40.390453,-38.120247,-33.708633,-25.244976,-18.710997,-14.963683,-16.0291,-17.6025,6706.459446957237,2362.7805632553145,0.07209005,0.57244486,0.3812065,0.26794314,0.24382313,0.19971745,89.84406,6
-232.26544,20.94026,-50.40945,10.616588,-34.759468,10.147497,-18.562216,19.574636,-7.635599,17.73488,-33.046906,8.258368,-6.779865,-17.817942,-21.945078,-39.635006,-37.319477,-33.869713,-23.84593,-18.863792,-15.264178,-16.743233,-17.330679,6556.407020970395,2306.585227111369,0.10363312,0.493875,0.3101715,0.24015515,0.22483589,0.19855003,73.02737,6
-235.03119,29.48223,-45.525715,11.967337,-36.51867,7.1001754,-16.668242,23.89228,-9.897218,17.049278,-32.848557,8.145646,-5.5621805,-16.765532,-20.69419,-39.487263,-36.878227,-32.209015,-22.953888,-16.87632,-16.106747,-16.382582,-17.032434,6708.2727693256575,2408.8461357727006,0.06935002,0.6764769,0.39623412,0.29108474,0.23610277,0.18378705,74.0961,6
-256.682,14.131918,-51.68494,5.498254,-34.065315,13.751344,-14.738554,16.405022,-8.098574,17.599768,-29.575626,9.266202,-5.6088066,-20.629505,-24.62952,-40.581726,-38.20572,-34.322964,-26.93878,-21.730263,-18.864082,-18.054039,-18.297531,6157.249434621711,2120.0000906999107,0.17595844,0.6310097,0.383337,0.3178339,0.2109789,0.18122219,87.879654,6
-206.9045,22.876364,-53.000977,8.359042,-39.48004,13.649935,-16.102846,17.978714,-8.495805,19.029064,-35.070812,3.8768744,-6.0657125,-17.879942,-21.55849,-38.48787,-35.641777,-31.991808,-26.968128,-21.009539,-17.594078,-14.908153,-15.962032,6643.6731599506575,2340.9738424438424,0.06573419,0.7184694,0.42205665,0.24626304,0.18882254,0.15564059,107.50382,6
-231.69083,21.69248,-50.622112,10.666633,-40.558537,13.757945,-15.311931,17.60414,-7.013222,19.389013,-35.336304,5.4157877,-5.7006583,-18.16485,-21.87849,-39.352676,-37.49468,-33.024563,-25.649258,-20.141607,-16.73587,-16.638895,-17.690037,6496.000719572368,2253.446636796258,0.09751399,0.80988014,0.43163893,0.24380343,0.18400839,0.15162176,93.767876,6
-233.68817,22.64689,-49.15875,6.8453197,-35.874683,14.320998,-15.332991,18.568354,-7.678352,21.61428,-35.7178,4.191964,-3.846948,-18.279163,-22.386911,-39.357014,-35.784473,-32.15369,-24.38533,-18.084995,-14.459009,-14.816431,-15.387832,6629.053248355263,2327.395184543753,0.10073264,0.5533235,0.30543017,0.19492461,0.13809615,0.13562812,82.86337,6
-202.63553,18.468004,-52.49777,11.087728,-37.790024,12.747193,-16.334953,22.89371,-7.320361,20.166868,-37.283813,8.100109,-5.906801,-15.793364,-20.337282,-36.592365,-32.52915,-30.511467,-23.049107,-15.663489,-12.492474,-13.545694,-13.534627,6924.171463815789,2378.9278802401527,0.07316414,0.56245714,0.2781605,0.2019228,0.15898468,0.14193437,86.02488,6
-219.98207,27.778038,-49.17288,12.681708,-34.68641,13.512653,-16.626728,17.807528,-6.583089,19.57475,-33.19841,6.827267,-4.864949,-16.355652,-20.656675,-37.89768,-35.302326,-32.149387,-22.851923,-14.624127,-12.166249,-13.015543,-13.852509,6513.227282072368,2323.0299451189203,0.06845395,0.7871194,0.46497786,0.29159793,0.23632777,0.1855009,91.13974,6
-221.83664,25.959984,-47.32604,13.101921,-35.152325,12.881359,-17.59778,19.70483,-7.0860953,20.078564,-32.869965,6.0155163,-3.501024,-16.539568,-20.203592,-37.539604,-34.44562,-27.723885,-15.481102,-12.574226,-14.939012,-15.999657,-16.263924,6604.346731085527,2341.0454178659247,0.070752196,0.6768004,0.4083851,0.28912073,0.20603037,0.17113979,94.87285,6
-214.44644,23.570677,-49.38716,9.2645235,-36.445488,13.596561,-16.829561,21.360996,-7.041718,18.920952,-32.546272,6.473374,-5.1692305,-16.562357,-20.888157,-36.609783,-34.16158,-32.944942,-24.243769,-15.072949,-11.574806,-13.505737,-13.631349,6726.859323601973,2375.2067592017565,0.07482722,0.68693835,0.37177438,0.25529125,0.22728312,0.18014973,94.82905,6
-243.55617,25.247534,-46.474476,9.214419,-36.36206,13.9141655,-14.818085,20.813536,-7.460279,17.942047,-31.817606,7.390987,-5.8009715,-18.18536,-21.368698,-38.219704,-35.276543,-31.387157,-24.938955,-19.02069,-15.838961,-13.355765,-13.172123,6541.220446134868,2325.642258402046,0.10069448,0.5751682,0.35383928,0.24618445,0.20144035,0.20428398,86.13695,6
-207.74083,18.921534,-52.6254,12.225719,-41.106274,12.211396,-16.766968,21.329315,-5.9327,21.47961,-34.725285,6.1069636,-4.1254992,-16.104061,-20.535995,-38.719845,-34.737247,-31.82365,-23.798668,-17.069866,-15.312275,-12.887367,-14.122933,6790.212273848684,2329.647326650937,0.070854165,0.7695053,0.40858513,0.23232095,0.17076659,0.15292674,109.83331,6
-206.60512,21.807386,-52.420467,8.751779,-42.084244,11.264222,-17.274134,22.915438,-7.062615,20.012106,-33.74064,4.974439,-5.4022555,-16.452417,-21.187895,-39.35626,-35.8557,-31.99101,-24.568764,-17.039732,-13.706891,-13.950579,-14.554081,6781.938990542763,2361.4331044551022,0.06999233,0.6376986,0.33079377,0.21899171,0.18445337,0.16241287,111.87218,6
-203.41965,20.019077,-54.287548,13.19312,-38.468914,10.8195095,-17.566422,20.663853,-7.1217895,19.70979,-37.167305,4.911448,-6.0327845,-17.312908,-20.882885,-37.76544,-35.724857,-32.6303,-24.163094,-18.688543,-15.586403,-13.584211,-13.688248,6758.705797697368,2332.5886440284917,0.071541265,0.58479184,0.2688477,0.19562717,0.1551356,0.14804271,94.53077,6
-217.52405,20.76879,-52.18556,11.002511,-37.39144,10.773651,-18.572842,18.752602,-5.60083,20.478912,-32.616302,8.453436,-5.537425,-18.479786,-21.992926,-36.522602,-33.684677,-30.484873,-20.004406,-13.754175,-12.46305,-14.928231,-16.771023,6569.893606085527,2278.54276978282,0.10423084,0.63489217,0.37488234,0.2595254,0.19890225,0.16480875,96.27638,6
-253.48071,23.17552,-48.92392,9.938098,-35.333233,14.256869,-16.606148,16.450132,-5.6684685,20.775894,-34.370243,6.7311997,-6.3417253,-18.07845,-21.696934,-39.829853,-38.068718,-32.55319,-23.525501,-20.107138,-18.154827,-18.365305,-18.95995,6469.707545230263,2278.684669988433,0.09565805,0.6002444,0.3458413,0.22418827,0.1630747,0.14520022,66.38635,6
-274.1807,15.932805,-46.341827,5.0936017,-33.785404,12.295084,-17.644758,16.590405,-5.2566504,18.240507,-32.585537,4.0155787,-6.316802,-21.64348,-24.348658,-40.764675,-37.431324,-34.06477,-26.65181,-23.507174,-20.604076,-19.7924,-19.533405,6239.302271792763,2163.5434868724765,0.17893896,0.48915043,0.35988942,0.24018677,0.15673065,0.12466951,59.20061,6
-268.28506,83.4133,-34.843983,-20.682915,-19.729378,-11.490115,-0.4585434,9.743838,-0.40994436,2.986707,-9.891912,-5.10653,-11.387888,-28.830912,-19.44318,-19.087856,-20.251036,-20.684643,-18.87182,-17.07529,-15.820016,-17.53161,-16.060707,5448.240388569079,2428.118414476184,0.06619442,0.63027704,0.4533659,0.3107854,0.34225374,0.3861789,46.046036,6
